holiday,temp,rain_1h,snow_1h,clouds_all,date_time,traffic_volume,tag,monat,wochentag,stunde
None,289.01,0,0,1,2018-06-02 03:00:00,446,949,6,6,3
None,289.08,0,0,1,2018-06-02 04:00:00,424,949,6,6,4
None,289.13,0,0,90,2018-06-02 05:00:00,746,949,6,6,5
None,288.54,0,0,90,2018-06-02 06:00:00,1385,949,6,6,6
None,288.28,0,0,90,2018-06-02 07:00:00,1928,949,6,6,7
None,287.94,0,0,90,2018-06-02 08:00:00,2730,949,6,6,8
None,288.14,0,0,90,2018-06-02 09:00:00,3707,949,6,6,9
None,288.74,0,0,90,2018-06-02 10:00:00,3864,949,6,6,10
None,289,0,0,90,2018-06-02 11:00:00,4260,949,6,6,11
None,288.82,0,0,90,2018-06-02 12:00:00,4671,949,6,6,12
None,288.85,0,0,90,2018-06-02 13:00:00,4741,949,6,6,13
None,289,0,0,90,2018-06-02 14:00:00,4896,949,6,6,14
None,289.43,0,0,90,2018-06-02 15:00:00,4509,949,6,6,15
None,290.58,0,0,90,2018-06-02 16:00:00,4560,949,6,6,16
None,291.88,0,0,90,2018-06-02 17:00:00,4221,949,6,6,17
None,292.81,0,0,40,2018-06-02 18:00:00,4013,949,6,6,18
None,293.22,0,0,75,2018-06-02 19:00:00,3480,949,6,6,19
None,292.28,0,0,90,2018-06-02 20:00:00,3074,949,6,6,20
None,291.35,0,0,90,2018-06-02 21:00:00,2905,949,6,6,21
None,290.55,0,0,5,2018-06-02 22:00:00,2808,949,6,6,22
None,289.88,0,0,1,2018-06-02 23:00:00,2103,949,6,6,23
None,288.75,0,0,40,2018-06-03 00:00:00,1516,950,6,0,0
None,287.44,0,0,1,2018-06-03 01:00:00,905,950,6,0,1
None,287.01,0,0,75,2018-06-03 02:00:00,647,950,6,0,2
None,286.99,0,0,90,2018-06-03 03:00:00,477,950,6,0,3
None,287.28,0,0,40,2018-06-03 04:00:00,419,950,6,0,4
None,287.36,0,0,40,2018-06-03 05:00:00,643,950,6,0,5
None,287.36,0,0,90,2018-06-03 06:00:00,1103,950,6,0,6
None,287.43,0,0,90,2018-06-03 07:00:00,1519,950,6,0,7
None,287.22,0,0,90,2018-06-03 08:00:00,2380,950,6,0,8
None,287.65,0,0,90,2018-06-03 09:00:00,3350,950,6,0,9
None,288.01,0,0,90,2018-06-03 10:00:00,3820,950,6,0,10
None,288.35,0,0,90,2018-06-03 11:00:00,4453,950,6,0,11
None,288.58,0,0,90,2018-06-03 12:00:00,4858,950,6,0,12
None,289.08,0,0,90,2018-06-03 13:00:00,4563,950,6,0,13
None,289.65,0,0,75,2018-06-03 14:00:00,4458,950,6,0,14
None,291.01,0,0,75,2018-06-03 15:00:00,4554,950,6,0,15
None,292.43,0,0,40,2018-06-03 16:00:00,4547,950,6,0,16
None,293.14,0,0,1,2018-06-03 17:00:00,4262,950,6,0,17
None,294,0,0,20,2018-06-03 18:00:00,3972,950,6,0,18
None,294.15,0,0,20,2018-06-03 19:00:00,3527,950,6,0,19
None,293.55,0,0,20,2018-06-03 20:00:00,3043,950,6,0,20
None,292.29,0,0,5,2018-06-03 21:00:00,2490,950,6,0,21
None,290.29,0,0,5,2018-06-03 22:00:00,2051,950,6,0,22
None,288.48,0,0,1,2018-06-03 23:00:00,1166,950,6,0,23
None,286.69,0,0,1,2018-06-04 00:00:00,667,951,6,1,0
None,285.72,0,0,1,2018-06-04 01:00:00,377,951,6,1,1
None,285.77,0,0,1,2018-06-04 02:00:00,285,951,6,1,2
None,285.65,0,0,40,2018-06-04 03:00:00,375,951,6,1,3
None,284.69,0,0,1,2018-06-04 04:00:00,928,951,6,1,4
None,284.22,0,0,1,2018-06-04 05:00:00,3021,951,6,1,5
None,283.09,0,0,1,2018-06-04 06:00:00,5765,951,6,1,6
None,285.36,0,0,5,2018-06-04 07:00:00,6081,951,6,1,7
None,288.34,0,0,5,2018-06-04 08:00:00,5546,951,6,1,8
None,290.94,0,0,5,2018-06-04 09:00:00,5108,951,6,1,9
None,293.49,0,0,5,2018-06-04 10:00:00,4334,951,6,1,10
None,295.65,0,0,5,2018-06-04 11:00:00,4489,951,6,1,11
None,297.14,0,0,20,2018-06-04 12:00:00,4741,951,6,1,12
None,298.43,0,0,40,2018-06-04 13:00:00,4873,951,6,1,13
None,299.29,0,0,40,2018-06-04 14:00:00,5170,951,6,1,14
None,300.36,0,0,1,2018-06-04 15:00:00,5797,951,6,1,15
None,301.57,0,0,5,2018-06-04 16:00:00,7024,951,6,1,16
None,302.76,0,0,40,2018-06-04 17:00:00,6234,951,6,1,17
None,302.53,0,0,40,2018-06-04 18:00:00,4374,951,6,1,18
None,302.36,0,0,40,2018-06-04 19:00:00,3279,951,6,1,19
None,301.51,0,0,40,2018-06-04 20:00:00,2941,951,6,1,20
None,299.85,0,0,40,2018-06-04 21:00:00,2776,951,6,1,21
None,296.44,0,0,40,2018-06-04 22:00:00,1871,951,6,1,22
None,295.3,0,0,1,2018-06-04 23:00:00,1115,951,6,1,23
None,295.69,0,0,1,2018-06-05 00:00:00,635,952,6,2,0
None,294.29,0,0,1,2018-06-05 01:00:00,399,952,6,2,1
None,292.9,0,0,1,2018-06-05 02:00:00,297,952,6,2,2
None,291.89,0,0,1,2018-06-05 03:00:00,355,952,6,2,3
None,290.58,0,0,1,2018-06-05 04:00:00,952,952,6,2,4
None,289.44,0,0,1,2018-06-05 05:00:00,3078,952,6,2,5
None,288.73,0,0,1,2018-06-05 06:00:00,5970,952,6,2,6
None,288.37,0,0,5,2018-06-05 07:00:00,5972,952,6,2,7
None,288.9,0,0,40,2018-06-05 08:00:00,5645,952,6,2,8
None,290.14,0,0,40,2018-06-05 09:00:00,5046,952,6,2,9
None,291.51,0,0,20,2018-06-05 10:00:00,4592,952,6,2,10
None,293.21,0,0,20,2018-06-05 11:00:00,4778,952,6,2,11
None,294.69,0,0,20,2018-06-05 12:00:00,5256,952,6,2,12
None,295.88,0,0,5,2018-06-05 13:00:00,5285,952,6,2,13
None,296.72,0,0,5,2018-06-05 14:00:00,5340,952,6,2,14
None,297.88,0,0,5,2018-06-05 15:00:00,6102,952,6,2,15
None,298.72,0,0,1,2018-06-05 16:00:00,7037,952,6,2,16
None,298.93,0,0,1,2018-06-05 17:00:00,6431,952,6,2,17
None,299.07,0,0,1,2018-06-05 18:00:00,4582,952,6,2,18
None,298.92,0,0,40,2018-06-05 19:00:00,3510,952,6,2,19
None,298.22,0,0,1,2018-06-05 20:00:00,3012,952,6,2,20
None,296.58,0,0,1,2018-06-05 21:00:00,2754,952,6,2,21
None,294.65,0,0,5,2018-06-05 22:00:00,2212,952,6,2,22
None,293.44,0,0,1,2018-06-05 23:00:00,1227,952,6,2,23
None,292.66,0,0,1,2018-06-06 00:00:00,663,953,6,3,0
None,292.08,0,0,1,2018-06-06 01:00:00,415,953,6,3,1
None,292.09,0,0,1,2018-06-06 02:00:00,318,953,6,3,2
None,291.73,0,0,1,2018-06-06 03:00:00,362,953,6,3,3
None,292.37,0,0,1,2018-06-06 04:00:00,934,953,6,3,4
None,292.23,0,0,1,2018-06-06 05:00:00,2980,953,6,3,5
None,290.88,0,0,90,2018-06-06 06:00:00,5195,953,6,3,6
None,289.35,0,0,90,2018-06-06 07:00:00,6083,953,6,3,7
None,289.48,0,0,40,2018-06-06 08:00:00,5301,953,6,3,8
None,290.15,0,0,75,2018-06-06 09:00:00,5324,953,6,3,9
None,290.83,0,0,90,2018-06-06 10:00:00,4621,953,6,3,10
None,291.84,0,0,90,2018-06-06 11:00:00,4915,953,6,3,11
None,293.51,0,0,90,2018-06-06 12:00:00,5098,953,6,3,12
None,294.53,0,0,75,2018-06-06 13:00:00,4799,953,6,3,13
None,296.21,0,0,75,2018-06-06 14:00:00,5226,953,6,3,14
None,296.53,0,0,75,2018-06-06 15:00:00,6264,953,6,3,15
None,297.44,0,0,1,2018-06-06 16:00:00,6925,953,6,3,16
None,298.08,0,0,75,2018-06-06 17:00:00,6637,953,6,3,17
None,298.28,0,0,1,2018-06-06 18:00:00,5055,953,6,3,18
None,298.84,0,0,40,2018-06-06 19:00:00,3648,953,6,3,19
None,298.08,0,0,40,2018-06-06 20:00:00,3157,953,6,3,20
None,296.42,0,0,40,2018-06-06 21:00:00,2723,953,6,3,21
None,294.56,0,0,1,2018-06-06 22:00:00,2224,953,6,3,22
None,293.08,0,0,1,2018-06-06 23:00:00,1303,953,6,3,23
None,291.94,0,0,1,2018-06-07 00:00:00,685,954,6,4,0
None,290.5,0,0,1,2018-06-07 01:00:00,439,954,6,4,1
None,289.86,0,0,1,2018-06-07 02:00:00,328,954,6,4,2
None,289.36,0,0,1,2018-06-07 03:00:00,380,954,6,4,3
None,288.68,0,0,1,2018-06-07 04:00:00,977,954,6,4,4
None,288.44,0,0,1,2018-06-07 05:00:00,3018,954,6,4,5
None,287.22,0,0,1,2018-06-07 06:00:00,5885,954,6,4,6
None,287.58,0,0,75,2018-06-07 07:00:00,6097,954,6,4,7
None,288.34,0,0,75,2018-06-07 08:00:00,5871,954,6,4,8
None,289.65,0,0,75,2018-06-07 09:00:00,5136,954,6,4,9
None,291.22,0,0,75,2018-06-07 10:00:00,4691,954,6,4,10
None,293.21,0,0,75,2018-06-07 11:00:00,5168,954,6,4,11
None,294.65,0,0,75,2018-06-07 12:00:00,5220,954,6,4,12
None,295.86,0,0,75,2018-06-07 13:00:00,5094,954,6,4,13
None,296.61,0,0,75,2018-06-07 14:00:00,5399,954,6,4,14
None,297.65,0,0,1,2018-06-07 15:00:00,6202,954,6,4,15
None,298.21,0,0,1,2018-06-07 16:00:00,6858,954,6,4,16
None,297.95,0,0,90,2018-06-07 17:00:00,6286,954,6,4,17
None,297.15,0,0,1,2018-06-07 18:00:00,4858,954,6,4,18
None,296.75,0,0,1,2018-06-07 19:00:00,3715,954,6,4,19
None,296.15,0,0,90,2018-06-07 20:00:00,3222,954,6,4,20
None,295.42,0,0,90,2018-06-07 21:00:00,2912,954,6,4,21
None,295.08,0,0,40,2018-06-07 22:00:00,2215,954,6,4,22
None,294.15,0,0,40,2018-06-07 23:00:00,1398,954,6,4,23
None,293.88,0,0,1,2018-06-08 00:00:00,800,955,6,5,0
None,293.35,0,0,40,2018-06-08 01:00:00,480,955,6,5,1
None,292.69,0,0,1,2018-06-08 02:00:00,354,955,6,5,2
None,291.72,0,0,1,2018-06-08 03:00:00,364,955,6,5,3
None,291.22,0,0,40,2018-06-08 04:00:00,884,955,6,5,4
None,291.15,0,0,1,2018-06-08 05:00:00,2793,955,6,5,5
None,291.15,0,0,75,2018-06-08 06:00:00,5554,955,6,5,6
None,291.22,0,0,75,2018-06-08 07:00:00,6584,955,6,5,7
None,291.65,0,0,90,2018-06-08 08:00:00,5442,955,6,5,8
None,292.43,0,0,90,2018-06-08 09:00:00,5011,955,6,5,9
None,293.07,0,0,90,2018-06-08 10:00:00,4681,955,6,5,10
None,293.22,0,0,90,2018-06-08 11:00:00,4996,955,6,5,11
None,293.73,0,0,90,2018-06-08 12:00:00,5415,955,6,5,12
None,294.6,0,0,75,2018-06-08 13:00:00,5563,955,6,5,13
None,295.07,0,0,90,2018-06-08 14:00:00,5936,955,6,5,14
None,295.07,0,0,90,2018-06-08 15:00:00,6290,955,6,5,15
None,294.79,0,0,90,2018-06-08 16:00:00,6727,955,6,5,16
None,295.29,0,0,90,2018-06-08 17:00:00,5865,955,6,5,17
None,295.58,0,0,75,2018-06-08 18:00:00,4959,955,6,5,18
None,295.76,0,0,75,2018-06-08 19:00:00,3792,955,6,5,19
None,295.35,0,0,75,2018-06-08 20:00:00,3251,955,6,5,20
None,294.37,0,0,75,2018-06-08 21:00:00,3050,955,6,5,21
None,293.84,0,0,40,2018-06-08 22:00:00,3360,955,6,5,22
None,292.92,0,0,75,2018-06-08 23:00:00,2903,955,6,5,23
None,292.01,0,0,1,2018-06-09 00:00:00,1511,956,6,6,0
None,291.51,0,0,1,2018-06-09 01:00:00,1110,956,6,6,1
None,291.08,0,0,1,2018-06-09 02:00:00,866,956,6,6,2
None,290.82,0,0,75,2018-06-09 03:00:00,614,956,6,6,3
None,290.84,0,0,1,2018-06-09 04:00:00,517,956,6,6,4
None,290.37,0,0,1,2018-06-09 05:00:00,795,956,6,6,5
None,290.65,0,0,90,2018-06-09 06:00:00,1398,956,6,6,6
None,290.93,0,0,40,2018-06-09 07:00:00,2172,956,6,6,7
None,291.44,0,0,90,2018-06-09 08:00:00,2686,956,6,6,8
None,292.79,0,0,90,2018-06-09 09:00:00,3367,956,6,6,9
None,293.36,0,0,90,2018-06-09 10:00:00,3684,956,6,6,10
None,293.72,0,0,90,2018-06-09 11:00:00,4085,956,6,6,11
None,293.66,0,0,75,2018-06-09 12:00:00,4257,956,6,6,12
None,293.44,0,0,90,2018-06-09 13:00:00,4186,956,6,6,13
None,293.36,0,0,90,2018-06-09 14:00:00,4196,956,6,6,14
None,293.55,0,0,90,2018-06-09 15:00:00,3957,956,6,6,15
None,293.79,0,0,90,2018-06-09 16:00:00,3940,956,6,6,16
None,294.54,0,0,40,2018-06-09 17:00:00,3589,956,6,6,17
None,294.58,0,0,90,2018-06-09 18:00:00,3571,956,6,6,18
None,295.09,0,0,75,2018-06-09 19:00:00,3128,956,6,6,19
None,295.15,0,0,75,2018-06-09 20:00:00,2782,956,6,6,20
None,294.8,0,0,75,2018-06-09 21:00:00,2835,956,6,6,21
None,294.28,0,0,75,2018-06-09 22:00:00,2863,956,6,6,22
None,293.75,0,0,1,2018-06-09 23:00:00,1928,956,6,6,23
None,293.95,0,0,1,2018-06-10 00:00:00,1226,957,6,0,0
None,293.55,0,0,1,2018-06-10 01:00:00,777,957,6,0,1
None,292.82,0,0,1,2018-06-10 02:00:00,570,957,6,0,2
None,292,0,0,90,2018-06-10 03:00:00,350,957,6,0,3
None,291.62,0,0,40,2018-06-10 04:00:00,293,957,6,0,4
None,291.28,0,0,1,2018-06-10 05:00:00,427,957,6,0,5
None,290.61,0,0,1,2018-06-10 06:00:00,808,957,6,0,6
None,290.61,0,0,40,2018-06-10 07:00:00,1012,957,6,0,7
None,291.51,0,0,40,2018-06-10 08:00:00,1617,957,6,0,8
None,292.08,0,0,75,2018-06-10 09:00:00,2417,957,6,0,9
None,293.01,0,0,90,2018-06-10 10:00:00,3075,957,6,0,10
None,293.68,0,0,75,2018-06-10 11:00:00,3656,957,6,0,11
None,294.01,0,0,90,2018-06-10 12:00:00,3993,957,6,0,12
None,294.22,0,0,90,2018-06-10 13:00:00,3888,957,6,0,13
None,294.54,0,0,90,2018-06-10 14:00:00,4125,957,6,0,14
None,294.95,0,0,75,2018-06-10 15:00:00,4062,957,6,0,15
None,296.08,0,0,75,2018-06-10 16:00:00,3901,957,6,0,16
None,296.61,0,0,75,2018-06-10 17:00:00,3584,957,6,0,17
None,297.01,0,0,75,2018-06-10 18:00:00,3477,957,6,0,18
None,296.79,0,0,75,2018-06-10 19:00:00,3010,957,6,0,19
None,296.42,0,0,75,2018-06-10 20:00:00,2979,957,6,0,20
None,295.82,0,0,75,2018-06-10 21:00:00,2353,957,6,0,21
None,295.43,0,0,75,2018-06-10 22:00:00,1834,957,6,0,22
None,295.21,0,0,90,2018-06-10 23:00:00,1101,957,6,0,23
None,294.41,0,0,90,2018-06-11 00:00:00,642,958,6,1,0
None,293.48,0,0,90,2018-06-11 01:00:00,396,958,6,1,1
None,292.35,0,0,1,2018-06-11 02:00:00,291,958,6,1,2
None,291.72,0,0,1,2018-06-11 03:00:00,310,958,6,1,3
None,290.79,0,0,1,2018-06-11 04:00:00,873,958,6,1,4
None,290.51,0,0,40,2018-06-11 05:00:00,2947,958,6,1,5
None,290.42,0,0,75,2018-06-11 06:00:00,5476,958,6,1,6
None,290.82,0,0,90,2018-06-11 07:00:00,6336,958,6,1,7
None,291.15,0,0,90,2018-06-11 08:00:00,5676,958,6,1,8
None,291.81,0,0,90,2018-06-11 09:00:00,4588,958,6,1,9
None,292.48,0,0,90,2018-06-11 10:00:00,4270,958,6,1,10
None,292.61,0,0,90,2018-06-11 11:00:00,4435,958,6,1,11
None,292.67,0,0,75,2018-06-11 12:00:00,4763,958,6,1,12
None,293.75,0,0,90,2018-06-11 13:00:00,4658,958,6,1,13
None,295,0,0,90,2018-06-11 14:00:00,4923,958,6,1,14
None,294.8,0,0,90,2018-06-11 15:00:00,5691,958,6,1,15
None,294.68,0,0,90,2018-06-11 16:00:00,6556,958,6,1,16
None,294.55,0,0,90,2018-06-11 17:00:00,5922,958,6,1,17
None,293.57,0,0,90,2018-06-11 18:00:00,4512,958,6,1,18
None,293.42,0,0,90,2018-06-11 19:00:00,3078,958,6,1,19
None,293.48,0,0,75,2018-06-11 20:00:00,2611,958,6,1,20
None,294.15,0,0,90,2018-06-11 21:00:00,2240,958,6,1,21
None,294.15,0,0,40,2018-06-11 22:00:00,1861,958,6,1,22
None,293.22,0,0,75,2018-06-11 23:00:00,1109,958,6,1,23
None,293.02,0,0,40,2018-06-12 00:00:00,621,959,6,2,0
None,292.55,0,0,90,2018-06-12 01:00:00,396,959,6,2,1
None,292.22,0,0,40,2018-06-12 02:00:00,314,959,6,2,2
None,292.34,0,0,40,2018-06-12 03:00:00,362,959,6,2,3
None,291.75,0,0,40,2018-06-12 04:00:00,912,959,6,2,4
None,292.08,0,0,90,2018-06-12 05:00:00,3013,959,6,2,5
None,292.08,0,0,90,2018-06-12 06:00:00,5905,959,6,2,6
None,292.08,0,0,5,2018-06-12 07:00:00,6283,959,6,2,7
None,293.07,0,0,40,2018-06-12 08:00:00,5656,959,6,2,8
None,294,0,0,90,2018-06-12 09:00:00,4948,959,6,2,9
None,294.79,0,0,90,2018-06-12 10:00:00,4574,959,6,2,10
None,295.65,0,0,90,2018-06-12 11:00:00,4531,959,6,2,11
None,296.08,0,0,90,2018-06-12 12:00:00,4911,959,6,2,12
None,296.22,0,0,90,2018-06-12 13:00:00,4777,959,6,2,13
None,297.15,0,0,90,2018-06-12 14:00:00,5185,959,6,2,14
None,297.65,0,0,40,2018-06-12 15:00:00,6092,959,6,2,15
None,298.15,0,0,40,2018-06-12 16:00:00,6777,959,6,2,16
None,298.35,0,0,75,2018-06-12 17:00:00,6366,959,6,2,17
None,298.55,0,0,75,2018-06-12 18:00:00,4701,959,6,2,18
None,297.69,0,0,75,2018-06-12 19:00:00,3235,959,6,2,19
None,297.07,0,0,75,2018-06-12 20:00:00,2975,959,6,2,20
None,296.08,0,0,75,2018-06-12 21:00:00,2990,959,6,2,21
None,295.3,0,0,75,2018-06-12 22:00:00,2332,959,6,2,22
None,294.15,0,0,75,2018-06-12 23:00:00,1250,959,6,2,23
None,292.72,0,0,1,2018-06-13 00:00:00,684,960,6,3,0
None,290.95,0,0,1,2018-06-13 01:00:00,439,960,6,3,1
None,289.65,0,0,1,2018-06-13 02:00:00,328,960,6,3,2
None,288.65,0,0,1,2018-06-13 03:00:00,387,960,6,3,3
None,287.44,0,0,1,2018-06-13 04:00:00,922,960,6,3,4
None,287.16,0,0,1,2018-06-13 05:00:00,3022,960,6,3,5
None,286.51,0,0,1,2018-06-13 06:00:00,5767,960,6,3,6
None,287.61,0,0,5,2018-06-13 07:00:00,6127,960,6,3,7
None,289.81,0,0,5,2018-06-13 08:00:00,5664,960,6,3,8
None,292.29,0,0,5,2018-06-13 09:00:00,5157,960,6,3,9
None,294.15,0,0,1,2018-06-13 10:00:00,4579,960,6,3,10
None,296.08,0,0,5,2018-06-13 11:00:00,4687,960,6,3,11
None,297.01,0,0,5,2018-06-13 12:00:00,5110,960,6,3,12
None,297.86,0,0,1,2018-06-13 13:00:00,4998,960,6,3,13
None,298.08,0,0,1,2018-06-13 14:00:00,5227,960,6,3,14
None,298.75,0,0,1,2018-06-13 15:00:00,6188,960,6,3,15
None,298.88,0,0,1,2018-06-13 16:00:00,6781,960,6,3,16
None,299.01,0,0,40,2018-06-13 17:00:00,5644,960,6,3,17
None,299,0,0,40,2018-06-13 18:00:00,4617,960,6,3,18
None,298.29,0,0,40,2018-06-13 19:00:00,3560,960,6,3,19
None,297.29,0,0,1,2018-06-13 20:00:00,3277,960,6,3,20
None,295.3,0,0,75,2018-06-13 21:00:00,2777,960,6,3,21
None,293.23,0,0,1,2018-06-13 22:00:00,2123,960,6,3,22
None,292.22,0,0,1,2018-06-13 23:00:00,1283,960,6,3,23
None,291.42,0,0,1,2018-06-14 00:00:00,724,961,6,4,0
None,291.28,0,0,40,2018-06-14 01:00:00,424,961,6,4,1
None,291.36,0,0,75,2018-06-14 02:00:00,308,961,6,4,2
None,291.85,0,0,40,2018-06-14 03:00:00,368,961,6,4,3
None,291.51,0,0,40,2018-06-14 04:00:00,928,961,6,4,4
None,290.62,0,0,1,2018-06-14 05:00:00,3013,961,6,4,5
None,289.72,0,0,1,2018-06-14 06:00:00,5824,961,6,4,6
None,290.55,0,0,40,2018-06-14 07:00:00,6438,961,6,4,7
None,292.86,0,0,75,2018-06-14 08:00:00,5778,961,6,4,8
None,294.08,0,0,75,2018-06-14 09:00:00,4983,961,6,4,9
None,295.15,0,0,75,2018-06-14 10:00:00,4510,961,6,4,10
None,296.21,0,0,75,2018-06-14 11:00:00,4810,961,6,4,11
None,297.28,0,0,75,2018-06-14 12:00:00,5062,961,6,4,12
None,298.35,0,0,1,2018-06-14 13:00:00,5018,961,6,4,13
None,299.01,0,0,1,2018-06-14 14:00:00,5434,961,6,4,14
None,299.75,0,0,1,2018-06-14 15:00:00,6192,961,6,4,15
None,300.01,0,0,75,2018-06-14 16:00:00,6890,961,6,4,16
None,300.08,0,0,75,2018-06-14 17:00:00,6049,961,6,4,17
None,299.75,0,0,1,2018-06-14 18:00:00,4819,961,6,4,18
None,298.89,0,0,1,2018-06-14 19:00:00,3709,961,6,4,19
None,297.89,0,0,75,2018-06-14 20:00:00,3274,961,6,4,20
None,297.29,0,0,1,2018-06-14 21:00:00,2922,961,6,4,21
None,296.69,0,0,75,2018-06-14 22:00:00,2284,961,6,4,22
None,295.59,0,0,40,2018-06-14 23:00:00,1388,961,6,4,23
None,294.99,0,0,1,2018-06-15 00:00:00,830,962,6,5,0
None,294.22,0,0,1,2018-06-15 01:00:00,500,962,6,5,1
None,293.72,0,0,1,2018-06-15 02:00:00,358,962,6,5,2
None,293.44,0,0,1,2018-06-15 03:00:00,384,962,6,5,3
None,293.21,0,0,1,2018-06-15 04:00:00,866,962,6,5,4
None,293.58,0,0,1,2018-06-15 05:00:00,2843,962,6,5,5
None,293.28,0,0,1,2018-06-15 06:00:00,5432,962,6,5,6
None,294.15,0,0,1,2018-06-15 07:00:00,6361,962,6,5,7
None,295.35,0,0,75,2018-06-15 08:00:00,5671,962,6,5,8
None,297.02,0,0,1,2018-06-15 09:00:00,4977,962,6,5,9
None,298.88,0,0,75,2018-06-15 10:00:00,4801,962,6,5,10
None,300.57,0,0,75,2018-06-15 11:00:00,5025,962,6,5,11
None,301.75,0,0,1,2018-06-15 12:00:00,5396,962,6,5,12
None,304.01,0,0,75,2018-06-15 13:00:00,5168,962,6,5,13
None,305.15,0,0,1,2018-06-15 14:00:00,5614,962,6,5,14
None,304.89,0,0,1,2018-06-15 15:00:00,5993,962,6,5,15
None,303.94,0,0,90,2018-06-15 16:00:00,6333,962,6,5,16
None,303.86,0,0,75,2018-06-15 17:00:00,5165,962,6,5,17
None,303.89,0,0,75,2018-06-15 18:00:00,4369,962,6,5,18
None,303.59,0,0,75,2018-06-15 19:00:00,3688,962,6,5,19
None,302.23,0,0,75,2018-06-15 20:00:00,3123,962,6,5,20
None,300.3,0,0,40,2018-06-15 21:00:00,3118,962,6,5,21
None,299.88,0,0,75,2018-06-15 22:00:00,2778,962,6,5,22
None,299.16,0,0,1,2018-06-15 23:00:00,2666,962,6,5,23
None,298.82,0,0,1,2018-06-16 00:00:00,1386,963,6,6,0
None,298.76,0,0,1,2018-06-16 01:00:00,825,963,6,6,1
None,298.62,0,0,1,2018-06-16 02:00:00,587,963,6,6,2
None,298.49,0,0,1,2018-06-16 03:00:00,391,963,6,6,3
None,298.49,0,0,1,2018-06-16 04:00:00,402,963,6,6,4
None,297.76,0,0,1,2018-06-16 05:00:00,772,963,6,6,5
None,297.69,0,0,1,2018-06-16 06:00:00,1196,963,6,6,6
None,297.8,0,0,90,2018-06-16 07:00:00,1651,963,6,6,7
None,296.95,0,0,90,2018-06-16 08:00:00,2329,963,6,6,8
None,295.08,0,0,90,2018-06-16 09:00:00,3017,963,6,6,9
None,294.36,0,0,20,2018-06-16 10:00:00,3514,963,6,6,10
None,294.46,0,0,90,2018-06-16 11:00:00,3907,963,6,6,11
None,294.87,0,0,90,2018-06-16 12:00:00,4494,963,6,6,12
None,295.46,0,0,90,2018-06-16 13:00:00,4834,963,6,6,13
None,296.08,0,0,90,2018-06-16 14:00:00,4900,963,6,6,14
None,298.28,0,0,1,2018-06-16 15:00:00,4363,963,6,6,15
None,300.22,0,0,75,2018-06-16 16:00:00,4495,963,6,6,16
None,301.95,0,0,1,2018-06-16 17:00:00,4053,963,6,6,17
None,302.75,0,0,1,2018-06-16 18:00:00,3987,963,6,6,18
None,302.89,0,0,1,2018-06-16 19:00:00,3223,963,6,6,19
None,302.76,0,0,75,2018-06-16 20:00:00,2928,963,6,6,20
None,301.62,0,0,1,2018-06-16 21:00:00,2887,963,6,6,21
None,300.94,0,0,75,2018-06-16 22:00:00,2606,963,6,6,22
None,301.49,0,0,1,2018-06-16 23:00:00,2047,963,6,6,23
None,301.68,0,0,1,2018-06-17 00:00:00,1332,964,6,0,0
None,301.69,0,0,1,2018-06-17 01:00:00,866,964,6,0,1
None,301.37,0,0,1,2018-06-17 02:00:00,659,964,6,0,2
None,300.72,0,0,40,2018-06-17 03:00:00,413,964,6,0,3
None,299.49,0,0,40,2018-06-17 04:00:00,393,964,6,0,4
None,298.22,0,0,40,2018-06-17 05:00:00,552,964,6,0,5
None,297.36,0,0,1,2018-06-17 06:00:00,885,964,6,0,6
None,296.82,0,0,90,2018-06-17 07:00:00,1185,964,6,0,7
None,297.35,0,0,1,2018-06-17 08:00:00,1724,964,6,0,8
None,298.48,0,0,40,2018-06-17 09:00:00,2723,964,6,0,9
None,300.29,0,0,1,2018-06-17 10:00:00,3488,964,6,0,10
None,301.51,0,0,40,2018-06-17 11:00:00,3790,964,6,0,11
None,302.75,0,0,75,2018-06-17 12:00:00,4260,964,6,0,12
None,303.35,0,0,90,2018-06-17 13:00:00,4365,964,6,0,13
None,303.68,0,0,75,2018-06-17 14:00:00,4192,964,6,0,14
None,303.94,0,0,75,2018-06-17 15:00:00,4234,964,6,0,15
None,304.72,0,0,75,2018-06-17 16:00:00,4404,964,6,0,16
None,304.36,0,0,40,2018-06-17 17:00:00,4175,964,6,0,17
None,301.96,0,0,75,2018-06-17 18:00:00,3843,964,6,0,18
None,299.93,0,0,75,2018-06-17 19:00:00,3613,964,6,0,19
None,298.82,0,0,75,2018-06-17 20:00:00,3185,964,6,0,20
None,298.01,0,0,75,2018-06-17 21:00:00,2568,964,6,0,21
None,297.16,0,0,90,2018-06-17 22:00:00,2045,964,6,0,22
None,296.44,0,0,1,2018-06-17 23:00:00,1218,964,6,0,23
None,295.58,0,0,90,2018-06-18 00:00:00,627,965,6,1,0
None,295.65,0,0,40,2018-06-18 01:00:00,367,965,6,1,1
None,294.92,0,0,90,2018-06-18 02:00:00,272,965,6,1,2
None,294.84,0,0,90,2018-06-18 03:00:00,365,965,6,1,3
None,294.69,0,0,90,2018-06-18 04:00:00,802,965,6,1,4
None,294.15,0,0,75,2018-06-18 05:00:00,2891,965,6,1,5
None,293.82,0,0,90,2018-06-18 06:00:00,5541,965,6,1,6
None,293.08,0,0,90,2018-06-18 07:00:00,6386,965,6,1,7
None,292.65,0,0,90,2018-06-18 08:00:00,5765,965,6,1,8
